Times	XFX-Tank-base 3.3	HX-TANK-base2.9	XJ-R1-Ñ¹Á¦	XJ-R2-Ñ¹Á¦	J-PTHC02A_P	J-HCXZ01Z_P	J-PTHC04A_P	J-PTHC05A_P	J-PTHC01A_P
17:50	2.396429539	4.530093193	2.471657753	3.522451162	26.07673645	26.9142704	25.66351128	26.48138618	24.6058197
17:55	2.396429539	4.530093193	2.481871367	3.515912533	24.3648777	25.31228256	23.95627785	24.86682129	22.94235611
18:00	2.396429539	4.530093193	2.455602646	3.518541574	23.52667236	24.27373505	23.1236248	23.84727669	22.08916664
18:05	2.396429539	4.530093193	2.42435956	3.518069983	23.11667633	24.12189484	22.75390053	23.68841362	21.75359535
18:10	2.396429539	4.530093193	2.435854673	3.513067007	22.97514725	23.85924149	22.59548759	23.43172264	21.56473923
18:15	2.396429539	4.530093193	2.455188751	3.510174513	22.85626602	23.76795959	22.47569275	23.35684204	21.4965992
18:20	2.396429539	4.530093193	2.469774008	3.504926443	23.219841	24.08946419	22.83740616	23.70552254	21.83608055
18:25	2.396429539	4.530093193	2.462631941	3.500243902	22.9888401	23.88095093	22.59853363	23.51195526	21.56220818
18:30	2.396429539	4.530093193	2.434535503	3.499461651	23.43836021	24.38880348	23.05977631	23.9949646	22.04689026
18:35	2.396429539	4.530093193	2.37834239	3.497106075	23.88576889	24.64806366	23.46636009	24.23705482	22.40919304
18:40	2.396429539	4.530093193	2.300950289	3.492319584	23.13083839	24.05949593	22.74859428	23.66706085	21.74036407
18:45	2.396429539	4.530093193	2.229023218	3.491924047	22.90732193	23.80090332	22.51449203	23.40602303	21.5425396
18:50	2.396429539	4.530093193	2.171298981	3.489822865	22.71525955	23.6490078	22.32427025	23.24740601	21.35749817
18:55	2.396429539	4.530093193	2.13659358	3.480400801	22.75679779	23.60340881	22.3707962	23.21632385	21.41496849
19:00	2.396429539	4.530093193	2.125701904	3.475398064	22.47826958	23.37966537	22.11959648	23.00078011	21.16227913
19:05	2.396429539	4.530093193	2.11537528	3.475833893	23.31522751	24.22963333	22.95969772	23.81403732	21.96538544
19:10	2.396429539	4.530093193	2.105482101	3.475520611	22.71914101	23.71076012	22.35385513	23.28632927	21.38069153
19:15	2.396429539	4.530093193	2.122950315	3.469330311	23.01065445	24.04322815	22.62738228	23.61028671	21.65193939
19:20	2.396429539	4.530093193	2.139400959	3.470225096	22.51283455	23.44418144	22.11481094	23.00834084	21.11691856
19:25	2.396429539	4.530093193	2.121725321	3.470112085	22.45165253	23.45589638	22.07487488	23.01069641	21.09024048
19:30	2.396429539	4.530093193	2.114470482	3.460624218	22.36968422	23.3550148	21.99953079	22.91832542	21.00405693
19:35	2.396429539	4.530093193	2.121932507	3.460181475	23.33257294	24.07806206	22.92742729	23.67616844	21.91640282
19:40	2.396429539	4.530093193	2.111493111	3.452323675	23.45314789	24.14257813	23.05400276	23.77415276	22.03352165
19:45	2.38237381	4.530093193	2.139062405	3.451673508	23.10064697	23.9842205	22.70487404	23.58934212	21.68429375
19:50	2.348602057	4.530093193	2.17107749	3.441818237	23.53866768	24.32147789	23.13660049	23.92350197	22.08317375
19:55	2.314355135	4.530093193	2.20422411	3.440659285	23.98762512	24.91238403	23.60612297	24.51210976	22.56245995
20:00	2.280506134	4.530093193	2.225989103	3.437163591	24.21485138	25.0087738	23.83382607	24.61232376	22.78133965
20:05	2.247448206	4.530093193	2.233734131	3.433941364	24.16689301	25.09751892	23.79731369	24.68002319	22.74002457
20:10	2.214857578	4.530093193	2.260812998	3.424142361	23.27141571	23.97613907	22.8580761	23.57621956	21.79854774
20:15	2.181540966	4.530093193	2.267709732	3.425791264	20.96895218	21.75085449	20.55373955	21.35663605	19.49570656
20:20	2.147109985	4.530093193	2.277225494	3.421165228	21.3936615	22.08854485	20.94069099	21.71681023	19.8857193
20:25	2.112814188	4.530093193	2.321565866	3.414032698	22.45825768	23.32654381	22.04465485	22.95591927	21.02234268
20:30	2.07856679	4.530093193	2.415729284	3.409886837	23.67820358	24.22970772	23.25764847	23.86355782	22.17943001
20:35	2.044664145	4.530093193	2.428957224	3.415276051	24.07549858	24.60712242	23.67009163	24.19937134	22.57427597
20:40	2.010641098	4.530093193	2.413693428	3.417132139	23.6846714	24.23101044	23.28765678	23.86393356	22.2038784
20:45	1.976636529	4.530093193	2.4368155	3.424158096	24.06725883	24.65450478	23.65984535	24.26616859	22.59216499
20:50	1.942884207	4.530093193	2.436645985	3.435910225	24.13405991	24.67139244	23.70878983	24.28466988	22.62810326
20:55	1.909033895	4.530093193	2.457638025	3.443212271	23.67965317	24.27856827	23.26050186	23.89619064	22.20229721
21:00	1.874752879	4.530093193	2.490696669	3.445756435	23.67840958	24.28227234	23.27960968	23.88838196	22.2214756
21:05	1.839955807	4.530093193	2.519031763	3.446264982	23.76540756	24.51096725	23.35424995	24.10498238	22.28380394
21:10	1.80602181	4.530093193	2.541059971	3.458947182	23.20833969	23.8708725	22.78080177	23.43224335	21.68557549
21:15	1.77290988	4.530093193	2.56122303	3.470347881	23.26651955	23.88664055	22.82137871	23.45527077	21.70624161
21:20	1.74056685	4.530093193	2.5648036	3.473438263	23.11280823	23.91839027	22.69689941	23.47745705	21.60526466
21:25	1.709931612	4.530093193	2.550896645	3.480910063	23.55536842	24.19696808	23.12550163	23.77550697	22.03498268
21:30	1.669590712	4.530093193	2.549407959	3.487910509	23.58788872	24.23983574	23.16103363	23.81411743	22.06745148
21:35	1.629567027	4.530093193	2.570080519	3.487109423	23.32449913	24.02147675	22.88590622	23.57539749	21.76301193
21:40	1.590587139	4.530093193	2.601624727	3.48628068	24.12353516	24.58692551	23.66130066	24.16495895	22.54816246
21:45	1.551632285	4.530093193	2.620563269	3.485743523	24.57011604	25.13459587	24.12343788	24.74349976	23.03662872
21:50	1.512323499	4.530093193	2.622561216	3.488767862	29.01373863	26.96686172	28.5209198	26.67678261	26.98108673
21:55	1.473205566	4.530093193	2.621448994	3.486638308	27.04594421	26.31842804	26.73870468	25.98337364	25.53834534
22:00	1.433669448	4.539998531	2.629551888	3.477188349	26.53267479	26.26304436	26.70100594	26.02250099	24.9573822
22:05	1.394462228	4.48923254	2.611292124	3.470573902	25.36268234	25.51776123	25.58961678	25.28544807	23.93496704
22:10	1.394462228	4.437887669	2.556069851	3.467803955	25.38942719	25.68878365	25.63830757	25.43214989	23.98993492
22:15	1.394462228	4.386671066	2.514282703	3.462207317	25.91009712	26.12278366	26.14443398	25.87942123	24.47963905
22:20	1.394462228	4.33584404	2.484584332	3.460869074	25.74815941	25.97407913	25.97540092	25.72519684	24.28448296
22:25	1.394462228	4.284900665	2.464704514	3.459050655	25.08323479	25.35538292	25.32643127	25.11239243	23.67608261
22:30	1.394462228	4.233550549	2.448404551	3.454547167	26.2817955	26.45401192	26.51866722	26.22499657	24.87921524
22:35	1.394462228	4.183124542	2.435647249	3.452257872	25.1640377	25.40736198	25.39938736	25.1850872	23.80864716
22:40	1.394462228	4.131812096	2.441545248	3.442175865	25.33953285	25.48103714	25.57069588	25.26294899	24.03029823
22:45	1.394462228	4.080605507	2.446633101	3.442788363	26.1815815	26.3775425	26.41821289	26.16547966	24.90329552
22:50	1.394462228	4.030116558	2.443015099	3.426215172	27.27632713	27.38092422	27.51748466	27.19022942	25.95934486
22:55	1.394462228	3.980566978	2.432424307	3.431303024	24.87770271	25.17743683	25.12155724	24.98533249	23.60824013
23:00	1.394462228	3.929484367	2.419121265	3.430002928	25.27149773	25.62218857	25.54467773	25.43752861	23.91067886
23:05	1.394462228	3.878968716	2.411338568	3.43089819	24.79868317	25.22884178	25.0758667	25.01288414	23.43849754
23:10	1.394462228	3.828327179	2.408869505	3.431274891	26.08063698	26.45820236	26.36342621	26.23493576	24.68449783
23:15	1.394462228	3.778781414	2.396733522	3.431595087	25.42990112	25.75329399	25.71414185	25.54721832	24.0783577
23:20	1.394462228	3.728789568	2.383675098	3.42531085	24.82388306	25.16140366	25.10900307	24.96702576	23.48532677
23:25	1.394462228	3.678376198	2.359291553	3.413203716	24.84842491	25.19252396	25.13334274	24.99488831	23.46854782
23:30	1.394462228	3.628010511	2.349078178	3.40228343	24.57447624	24.96088409	24.86081123	24.75675201	23.25909996
23:35	1.394462228	3.577455759	2.330252647	3.389695644	24.15587234	24.53484535	24.43531609	24.32872009	22.8490448
23:40	1.394462228	3.526545763	2.321622133	3.378247738	24.54979515	24.7897625	24.81448174	24.59842491	23.27648354
23:45	1.394462228	3.475799322	2.313632488	3.371520519	24.7704277	25.01336288	25.0243206	24.79612732	23.50488663
23:50	1.394462228	3.425105333	2.307753325	3.365905285	25.32851791	25.56257248	25.58806038	25.34109497	24.05764961
23:55	1.394462347	3.374911308	2.29782176	3.363879204	26.06225586	26.27223969	26.32246971	26.05943489	24.74567986
24:00:00	1.394462347	3.325355291	2.277433157	3.362371683	25.14465141	25.3353157	25.41226196	25.13354874	23.79975319
24:05:00	1.394462347	3.275110006	2.251259089	3.354061604	26.55031776	26.70739937	26.81688309	26.51675797	25.25129318
24:10:00	1.394462347	3.225999117	2.22693181	3.339878321	24.21179962	24.5125103	24.48399162	24.31217766	22.91392136
24:15:00	1.394462347	3.175209761	2.193056107	3.337912321	23.88876534	24.16761971	24.15750122	23.98559761	22.63240051
24:20:00	1.394462347	3.124267101	2.162428141	3.339956999	24.04200935	24.26528168	24.31090164	24.07935143	22.77259636
24:25:00	1.394462347	3.073467731	2.125041723	3.330921412	23.90329933	24.11553764	24.17001534	23.93851662	22.65906525
24:30:00	1.394462347	3.022613764	2.070620537	3.319982529	23.96639252	24.15306854	24.19669342	24.01050949	22.8503952
24:35:00	1.394462347	2.971489191	2.005665302	3.310390949	23.81294441	24.02768707	24.04815292	23.89941025	22.73887062
24:40:00	1.394462347	2.920254707	1.938731551	3.305246592	24.18758202	24.3380394	24.42136192	24.19324112	23.11340523
24:45:00	1.394462347	2.869355679	1.875491023	3.293450117	23.58227921	23.80491257	23.82848358	23.66352463	22.51508904
24:50:00	1.394462347	2.818119049	1.820824742	3.290699005	24.29411507	24.55286407	24.54780006	24.41077805	23.19721413
24:55:00	1.394462347	2.767520428	1.774883628	3.297068119	23.75470734	24.06656265	24.00236511	23.93183327	22.64774323
25:00:00	1.394462347	2.716628075	1.740172625	3.301600218	23.45090294	23.79891777	23.72245789	23.67615128	22.35630989
25:05:00	1.394462347	2.665628672	1.706950784	3.312209606	23.6905365	24.10790062	23.94215012	23.94526863	22.54963684
25:10:00	1.422638178	2.614790916	1.667605042	3.320689201	23.16070557	23.48093033	23.40045738	23.32418442	22.01392555
25:15:00	1.456407905	2.563449383	1.628785968	3.324354172	23.09181595	23.32367325	23.31689644	23.18259239	21.91528893
25:20:00	1.490180492	2.512056589	1.593265176	3.330940008	23.51260567	23.57520294	23.72879791	23.44967461	22.40770531
25:25:00	1.522556067	2.460964441	1.557160258	3.343431473	23.16776657	23.18169022	23.37752724	23.08100891	22.05853844
25:30:00	1.554052591	2.409612179	1.525422454	3.35490036	23.56706619	23.61481094	23.77794075	23.49976349	22.47453308
25:35:00	1.582705498	2.358666897	1.501400948	3.35747242	26.14117622	26.09925842	26.36992264	25.99280739	25.04385948
25:40:00	1.614363432	2.309816837	1.476300597	3.35474968	23.95101357	23.99391937	24.17806435	23.87191582	22.87475777
25:45:00	1.646397829	2.259316206	1.455271006	3.370172977	22.89280319	23.01363564	23.12000275	22.87071228	21.75374603
25:50:00	1.679412127	2.207993746	1.435691833	3.382195473	23.11776543	23.24756241	23.37094116	23.09174347	21.90855598
25:55:00	1.712951899	2.157090664	1.426363826	3.386416674	23.71641159	23.89201546	23.97766495	23.70537758	22.41074562
26:00:00	1.746062875	2.106843948	1.422086	3.382902145	24.28419876	24.41686058	24.56011009	24.21397018	23.00488663
26:05:00	1.779366016	2.057048559	1.435120225	3.401256084	23.43434143	23.59240723	23.68292999	23.37030602	22.10183144
26:10:00	1.811487913	2.006516218	1.432826996	3.407719851	24.41724777	24.59788895	24.6776886	24.37399673	23.09359932
26:15:00	1.842245102	1.956822276	1.438989162	3.410537004	24.06977844	24.25478935	24.33558846	24.04659843	22.71245575
26:20:00	1.873894334	1.906937599	1.44332397	3.424029112	24.24077225	24.38231468	24.51635742	24.18471336	22.94001961
26:25:00	1.908457398	1.857262492	1.445528388	3.434638739	24.91107559	25.08949089	25.20175171	24.89416695	23.64990425
26:30:00	1.945392251	1.808193803	1.462656856	3.434827089	26.09454727	26.26413727	26.38627434	26.06617928	24.76558495
26:35:00	1.97841537	1.760121822	1.482669592	3.447753668	24.63010216	24.90502739	24.93945313	24.69124222	23.26674461
26:40:00	2.010213852	1.711289167	1.463260651	3.459606647	23.81669235	24.2038517	24.13546181	23.98726654	22.47242737
26:45:00	2.043412209	1.66191256	1.442795753	3.465806484	23.09013748	23.50997925	23.41302109	23.26834679	21.78771973
26:50:00	2.075218916	1.612104654	1.439139962	3.471007109	25.20726395	25.52885628	25.53824997	25.30394173	23.83490944
26:55:00	2.106728077	1.564012885	1.466953635	3.478460312	24.67588234	25.07687759	25.01705742	24.83267784	23.36921883
27:00:00	2.141982794	1.515660644	1.502475023	3.495551586	23.79196167	24.26876068	24.15065956	23.98997879	22.45819283
27:05:00	2.17585516	1.466731548	1.556726575	3.498971701	24.29772758	24.78348732	24.66129875	24.48672676	23.01448441
27:10:00	2.209709644	1.418259978	1.617498398	3.51653409	24.57641602	24.99788666	24.94185257	24.72055435	23.3507843
27:15:00	2.242758989	1.369991064	1.682510257	3.533924341	26.12123871	26.5986824	26.49659348	26.29563332	24.82076263
27:20:00	2.277112246	1.323014617	1.729468942	3.555814743	22.3044529	23.41101265	22.68972015	23.06920624	21.10015297
27:25:00	2.309715509	1.323014617	1.754720569	3.566100597	25.37987137	25.1932373	25.59161377	25.16195107	24.31743431
27:30:00	2.341855049	1.323014617	1.802188635	3.584900379	25.11074257	24.9763546	25.31023407	24.97671509	24.01868248
27:35:00	2.374187231	1.323014617	1.845039725	3.611008644	25.93800354	25.85635757	26.15531921	25.8621788	24.81027985
27:40:00	2.408452511	1.323014617	1.84505856	3.636269093	24.98169518	25.6612587	25.3443718	25.65946007	24.58784485
27:45:00	2.441301107	1.323014617	1.820202947	3.659597874	23.8717308	24.52411652	24.23610497	24.51257706	23.59421921
27:50:00	2.473291874	1.323014617	1.809103847	3.685837984	23.17863464	23.87298012	23.55261612	23.84018898	22.91319656
27:55:00	2.506481409	1.323014617	1.810328841	3.717100143	23.27291679	24.06726456	23.65015221	23.99998093	23.00639343
28:00:00	2.539224386	1.323014617	1.805231214	3.749408245	23.89399719	24.63373375	24.29620743	24.56238556	23.63435555
28:05:00	2.572265148	1.323014617	1.804072976	3.782356977	24.85645676	25.57883835	25.26050377	25.50042915	24.6050396
28:10:00	2.60374856	1.323014617	1.793092966	3.815635204	23.59532928	24.39091301	24.0057373	24.30998802	23.35745811
28:15:00	2.636583328	1.323014617	1.791781306	3.852918148	23.53183365	24.19662666	23.94625282	24.13571548	23.30058289
28:20:00	2.669742107	1.323014617	1.786660433	3.89111495	23.69563675	24.42186737	24.11380577	24.3572979	23.43610191
28:25:00	2.703048468	1.323014617	1.777357697	3.925504923	23.71494865	24.42852592	24.14172935	24.37791252	23.47090721
28:30:00	2.737538815	1.323014617	1.777271509	3.952856779	24.81003952	25.46895218	25.23905373	25.42029953	24.54841614
28:35:00	2.769398451	1.323014617	1.776861548	3.973199129	26.58210182	27.28750801	27.03874969	27.22618484	26.3535881
28:40:00	2.800934076	1.323014617	1.75107038	3.991015911	22.06468964	24.2038517	22.42002296	24.09081459	21.83894348
28:45:00	2.83295989	1.373207331	1.721564054	4.00219965	22.25387764	23.4596405	22.52463531	23.30765152	21.89510727
28:50:00	2.865685701	1.423911452	1.683923602	4.012403488	22.4045639	23.59511375	22.67374229	23.4357338	22.03848648
28:55:00	2.897387743	1.47456181	1.64583981	4.022240639	20.87499619	21.80504036	21.13035011	21.69771385	20.47878647
29:00:00	2.928407431	1.525163174	1.610432148	4.031040668	23.37899208	24.28618622	23.65050125	24.18795013	22.98067665
29:05:00	2.959723949	1.575834632	1.56727922	4.033358574	23.40822792	24.21145439	23.6804924	24.12849045	23.00577354
29:10:00	2.989387035	1.626330853	1.520169258	4.039011955	22.00337791	22.7060318	22.27214813	22.64946747	21.59385109
29:15:00	3.020782709	1.676668406	1.473266602	4.0394454	21.51178932	22.28202438	21.77786636	22.24150276	21.11114311
29:20:00	3.05520606	1.727407575	1.434900045	4.03770256	21.80246544	22.55582428	22.06727791	22.51215363	21.39263535
29:25:00	3.089025497	1.778039217	1.39592433	4.036232471	22.02911377	22.79760551	22.29805374	22.75737762	21.6244297
29:30:00	3.121558905	1.828682661	1.35971272	4.027479172	21.92360497	22.7545948	22.20051956	22.71606827	21.53580284
29:35:00	3.14296174	1.879767299	1.331522584	4.017067909	22.25277138	23.02666855	22.53032684	22.98705292	21.8569622
29:40:00	3.14296174	1.930674672	1.303181052	4.005572796	22.91054153	23.60768127	23.18380356	23.5694313	22.48186111
29:45:00	3.14296174	1.981721997	1.274443507	3.993041992	22.60488129	23.32678795	22.88558006	23.29287338	22.20221138
29:50:00	3.14296174	2.032701731	1.246459961	3.975724459	21.74456215	22.64254761	22.03604317	22.61004257	21.3698349
29:55:00	3.14296174	2.083893776	1.218665838	3.961026192	22.81831551	23.58511543	23.08879852	23.55157852	22.40179634
30:00:00	3.14296174	2.135027647	1.205569386	3.946327686	23.1386795	23.90318871	23.43000412	23.86161613	22.73541451
30:05:00	3.14296174	2.18639946	1.18868506	3.930640221	23.35619164	24.22566795	23.65480423	24.17945099	22.9834938
30:10:00	3.14296174	2.237995625	1.169256568	3.913859844	23.74775314	24.60628891	24.03913498	24.55958366	23.3539257
30:15:00	3.14296174	2.289162159	1.15297544	3.896589279	23.07830429	23.97142601	23.37484741	23.92573929	22.69192123
30:20:00	3.14296174	2.340533972	1.152748942	3.882456303	22.73683929	23.63642502	23.03601646	23.5843792	22.35656166
30:25:00	3.14296174	2.391917706	1.145110965	3.867314816	23.47378731	24.33087921	23.77518845	24.28650856	23.08037567
30:30:00	3.14296174	2.443121433	1.139308691	3.852060318	23.55127716	24.47830963	23.85103035	24.44036102	23.16288185
30:35:00	3.142961979	2.494271517	1.124898195	3.839755774	22.85404205	23.59347916	23.14988899	23.56590843	22.44049072
30:40:00	3.142961979	2.545111179	1.120074153	3.826018333	22.54459572	23.33267403	22.84634209	23.30639458	22.13292313
30:45:00	3.142961979	2.596221447	1.121468544	3.812077284	22.92712975	23.8079586	23.2385025	23.78384972	22.53260231
30:50:00	3.142961979	2.647325039	1.127102852	3.797856092	23.16778755	23.96864319	23.4738903	23.93797493	22.7526474
30:55:00	3.142961979	2.698339701	1.133491039	3.786248207	23.48532104	24.35096169	23.79824638	24.31612968	23.09841728
31:00:00	3.142961979	2.749755859	1.141193509	3.773208141	23.65896225	24.51023293	23.97854042	24.47085571	23.26271439
31:05:00	3.142961979	2.801218987	1.145701766	3.762269258	24.18019104	25.07754326	24.50914764	25.03738022	23.80844498
31:10:00	3.142961979	2.852161169	1.151046991	3.755824804	23.61113358	24.51045227	23.9414444	24.46673012	23.23250961
31:15:00	3.142961979	2.902902603	1.150092006	3.753761053	23.86031342	24.70766449	24.19120789	24.65925407	23.47550392
31:20:00	3.133888483	2.953634739	1.151581049	3.749605894	23.38788033	24.28649902	23.72209167	24.23334122	23.01387787
31:25:00	3.097679615	3.004586458	1.157629967	3.741060257	23.43037224	24.3295269	23.76796913	24.27171516	23.04571152
31:30:00	3.062511444	3.055540323	1.169388771	3.73599124	23.47356033	24.35916138	23.81546974	24.29590034	23.08043289
31:35:00	3.027066469	3.106323957	1.187252641	3.7362082	24.22291183	25.06354141	24.56846237	24.99526024	23.84083748
31:40:00	2.991458416	3.157623529	1.209463716	3.736679316	23.68821907	24.5269146	24.04137802	24.46758652	23.31053925
31:45:00	2.955472469	3.208364964	1.241420269	3.732486248	23.99602318	24.79463768	24.34214783	24.75157738	23.60826492
31:50:00	2.919758797	3.259076118	1.274405837	3.732109308	24.04442596	24.84523392	24.39248466	24.79753113	23.65671921
31:55:00	2.883319378	3.309906244	1.302112699	3.734050274	24.24157524	25.06540489	24.58361053	25.01844406	23.8496418
32:00:00	2.846986055	3.360633612	1.324804544	3.735762596	24.28325081	25.12923813	24.63814926	25.078228	23.8850174
32:05:00	2.810820103	3.41132617	1.343959451	3.732966661	23.98876953	24.88582802	24.34121513	24.84006882	23.604002
32:10:00	2.775453091	3.462200642	1.367269397	3.7365942	24.10931778	24.88661385	24.45775795	24.85249138	23.71839142
32:15:00	2.73944664	3.512750626	1.392501235	3.737442493	24.12124252	24.8694458	24.483181	24.83981705	23.74647713
32:20:00	2.702673197	3.563162804	1.416659355	3.730140448	24.00499153	24.60169029	24.34265518	24.57310295	23.57153893
32:25:00	2.666286707	3.613358021	1.452180624	3.741521835	24.63959122	25.25240326	24.98414993	25.23074722	24.22402763
32:30:00	2.630324364	3.664043427	1.481501818	3.743425608	24.29623985	24.94542313	24.64309311	24.92461205	23.88391304
32:35:00	2.59463954	3.714553595	1.511406779	3.745337725	24.13860321	24.74147415	24.48046303	24.72679138	23.70952034
32:40:00	2.559371948	3.765068531	1.536525369	3.744320154	24.43503571	25.02684975	24.78614044	25.0112648	24.01646233
32:45:00	2.523666859	3.815606833	1.559289217	3.742643356	24.79749107	25.45597649	25.14794731	25.44041252	24.38402367
32:50:00	2.488078117	3.865879059	1.578038573	3.745676994	24.39857483	25.04325867	24.74157524	25.0321579	23.97855949
32:55:00	2.452558517	3.916316986	1.590520024	3.749568224	25.15575027	25.75009918	25.50769615	25.73954773	24.75147057
33:00:00	2.417119503	3.966192007	1.599926233	3.748296261	23.27049255	23.91041946	23.63505936	23.90037727	22.87546349
33:05:00	2.381185293	4.01573801	1.612504601	3.750011206	23.44811249	23.62879181	23.96255112	23.62729836	23.25982094
33:10:00	2.345913649	4.01573801	1.639106393	3.749361038	24.54849815	25.00762367	25.10094833	24.98163605	24.34492683
33:15:00	2.345913649	4.01573801	1.673865795	3.748645067	24.56278801	25.20157242	25.10966492	25.12667465	24.35770035
33:20:00	2.345913649	4.01573801	1.717578769	3.748842716	23.00569916	23.80668831	23.55021095	23.67851639	22.79339027
33:25:00	2.345913649	4.01573801	1.766742945	3.751631975	25.58588028	26.17278099	26.137146	26.0724144	25.36822128
33:30:00	2.345913649	4.01573801	1.807374716	3.748616934	26.21628189	26.83244896	26.76915741	26.73317337	26.0004425
33:35:00	2.345913649	4.01573801	1.830360174	3.748786211	25.59595871	26.26003456	26.13850021	26.16908073	25.37601852
33:40:00	2.345913649	4.01573801	1.847809792	3.747514248	26.05177498	26.68692017	26.60334778	26.59231377	25.83701706
33:45:00	2.345913649	4.01573801	1.856288791	3.746562719	25.3286438	25.92531967	25.87000465	25.83709145	25.12639809
33:50:00	2.345913649	4.01573801	1.866389155	3.746308327	23.91279411	24.41490364	24.43136215	24.34510994	23.67989922
33:55:00	2.345913649	4.01573801	1.873556614	3.745903254	26.03175926	26.57095718	26.53359604	26.52686882	25.79852867
34:00:00	2.345913649	4.01573801	1.877097726	3.745884657	25.76365471	26.35566139	26.27186394	26.31622696	25.53888512
34:05:00	2.345913649	4.01573801	1.884536624	3.748767614	26.18562317	26.66052437	26.6731472	26.63260841	25.93202209
34:10:00	2.345913649	4.01573801	1.832162619	3.747410774	26.16810799	26.48672295	26.63117409	26.4736042	25.86853218
34:15:00	2.345913649	4.01573801	1.766648769	3.747834444	24.52672386	24.89822197	24.99851036	24.89361382	24.25577545
34:20:00	2.345913649	4.01573801	1.710568547	3.744404793	23.24159431	23.64659882	23.70539284	23.638834	22.96844482
34:25:00	2.345913649	4.01573801	1.66162467	3.74191761	21.62764168	23.94560051	22.08932114	23.89479446	21.5104351
34:30:00	2.345913649	4.01573801	1.62553072	3.741936684	15.52568531	21.92292976	16.04525566	21.78989983	15.90749168
34:35:00	2.345913649	4.01573801	1.59008038	3.744810104	23.7935009	24.74187279	23.7990551	24.60613251	22.88682175
34:40:00	2.345913649	4.01573801	1.550300241	3.752460957	22.13176346	23.12276459	22.14504814	22.96670723	21.23456383
34:45:00	2.345913887	4.01573801	1.514176846	3.755278111	23.85338974	24.65909004	23.81992149	24.57096863	22.87127495
34:50:00	2.345913887	4.01573801	1.479503751	3.757897615	23.79749298	24.65113068	23.75444794	24.56802177	22.80757523
34:55:00	2.345913887	4.01573801	1.426106691	3.759631157	23.69368744	24.34681129	23.62650871	24.26963234	22.65403366
35:00:00	2.345913887	4.01573801	1.362939715	3.761194944	22.86940765	23.35803032	22.77347374	23.28116417	21.75560951
35:05:00	2.345913887	4.01573801	1.302822948	3.755880833	23.96988869	24.64931107	23.88550377	24.58781242	22.92508888
35:10:00	2.345913887	4.01573801	1.265241623	3.743820906	22.1466217	22.9073658	22.06179428	22.83864403	21.10817528
35:15:00	2.345913887	4.01573801	1.235554457	3.730102539	22.25818825	22.86274147	22.13874435	22.78840256	21.15437508
35:20:00	2.345913887	4.01573801	1.208339214	3.714537382	23.20442581	23.92250252	23.06476212	23.84712601	22.08295441
35:25:00	2.345913887	4.01573801	1.171499014	3.697697639	25.29612541	25.88906479	25.13347244	25.84329224	24.1587944
35:30:00	2.345913887	4.01573801	1.128666639	3.686016798	19.4607296	20.45731163	19.30547905	20.39611053	18.35789108
35:35:00	2.345913887	4.01573801	1.102435827	3.684820414	21.73714638	22.71048355	21.58929253	22.64066124	20.65062904
35:40:00	2.345913887	4.01573801	1.082838416	3.681494713	22.41010094	23.27339172	22.27087593	23.17263985	21.29944038
35:45:00	2.345913887	4.01573801	1.063203216	3.688146591	22.40104294	23.30721855	22.25953865	23.20501518	21.29864883
35:50:00	2.345913887	4.01573801	1.046658039	3.689880133	21.86839294	22.78676033	21.7155056	22.67455292	20.7599678
35:55:00	2.345913887	4.01573801	1.030470967	3.690445185	22.25708008	23.14779282	22.10782051	23.03344345	21.18288422
36:00:00	2.345913887	4.01573801	1.012135744	3.695118904	22.41104126	23.3729248	22.27667427	23.25741768	21.3530407
36:05:00	2.345913887	4.01573801	0.991935015	3.692480326	22.09373474	22.98265076	21.9257412	22.87799263	20.99588013
36:10:00	2.345913887	4.01573801	0.975013375	3.685055971	21.63797569	22.63269424	21.46723557	22.52240753	20.55034828
36:15:00	2.345913887	4.01573801	0.956583619	3.677480698	21.47384071	22.48863602	21.29531097	22.37963295	20.36854172
36:20:00	2.345913887	4.01573801	0.935892999	3.680476904	21.93232536	22.93984413	21.75317764	22.82889748	20.84454346
36:25:00	2.345913887	4.01573801	0.918028772	3.6882689	21.20276642	22.3390007	21.03708839	22.22796822	20.14865685
36:30:00	2.345913887	4.01573801	0.904668391	3.691180468	20.83753967	22.15823936	20.65069962	21.98991394	19.74759865
36:35:00	2.345913887	4.01573801	0.896980226	3.696579218	21.74040985	23.10811043	21.55276299	22.94746017	20.66647911
36:40:00	2.345913887	4.01573801	0.899385989	3.703542233	22.64025688	23.89301682	22.43926239	23.73363495	21.52866936
36:45:00	2.345913887	4.01573801	0.907527745	3.714914083	22.16019249	23.53028488	21.96692085	23.36688423	21.08387184
36:50:00	2.345913887	4.01573801	0.908720016	3.722338676	22.68867874	24.12307358	22.50407219	23.95482063	21.63699341
36:55:00	2.345913887	4.01573801	0.917602003	3.731034994	22.79269981	24.24279594	22.59657288	24.04623604	21.73575974
37:00:00	2.345913887	4.01573801	0.932331264	3.744659185	22.96409035	24.21869469	22.78730392	24.07064247	21.92178917
37:05:00	2.345913887	4.01573801	0.942507029	3.758038521	21.82686043	23.12604141	21.65563774	22.98679733	20.82765961
37:10:00	2.345913887	4.01573801	0.948914349	3.766678572	22.34950829	23.58912086	22.16507721	23.44741631	21.32947922
